6	-1.477	47.205	1	301	437	4
7	2.155	-40.912	25	223	350	23
8	22.992	1.398	24	220	331	4
9	-28.857	5.957	14	472	563	5
10	-48.12	94.116	6	225	327	15
11	7.239	17.322	20	172	303	12
12	4.614	27.051	10	151	288	12
13	-13.971	28.198	11	433	562	18
14	12.946	-11.688	2	478	614	19
15	-36.67	23.102	22	340	431	17
16	-4.224	-49.31	2	224	367	2
17	1.093	-7.135	12	240	370	15
18	-56.958	27.905	9	160	290	10
19	-80.994	-77.686	21	214	383	3
20	72.26	59.027	10	455	565	24
21	-21.655	1.636	13	381	551	1
22	-20.154	-62.415	25	154	317	22
23	-48.157	6.287	9	239	354	22
24	-5.078	61.597	19	200	331	17
25	17.145	-47.046	22	336	435	7
26	-16.064	8.557	4	171	304	11
27	6.683	-27.069	4	122	249	4
28	15.027	-34.979	7	115	227	15
29	37.946	73.914	20	310	468	15
30	-41.199	-43.018	17	164	259	9
31	32.538	11.786	19	229	384	15
32	-20.306	-20.239	12	78	195	1
33	-35.48	19.135	2	191	343	13
34	58.038	56.659	13	214	349	17
35	-36.694	-6.256	24	192	294	17
36	0.446	-46.735	22	199	335	25
37	-19.69	38.977	17	339	476	5
38	-47.339	20.911	19	153	296	25
39	-79.236	-57.678	4	209	315	2
40	5.597	-34.076	12	318	451	9
41	34.454	-8.289	22	440	549	7
42	18.5	-51.154	2	184	306	5
43	-4.346	-44.525	19	386	557	3
44	-14.148	-74.164	3	72	231	17
45	19.867	77.515	5	188	317	12
46	-50.079	17.871	22	407	522	21
47	42.786	-79.883	6	245	400	18
48	1.52	-29.034	9	385	485	8
49	14.728	-3.436	8	137	306	14
50	-26.166	-48.999	24	68	196	22
51	-63.873	-5.273	15	71	178	16
52	-54.138	7.086	16	72	204	21
53	17.932	-34.094	9	177	300	7
54	-98.706	34.552	1	339	467	12
55	28.802	-8.582	18	307	443	2
56	2.716	90.594	17	164	339	5
57	-31.024	48.938	18	277	450	3
58	-46.545	42.316	2	107	231	11
59	27.289	58.179	25	278	373	2
60	28.815	-28.027	21	407	554	7
61	-26.099	11.328	19	123	273	20
62	0.537	-26.221	10	322	466	7
63	-50.458	7.812	2	425	575	11
64	30.005	19.092	21	122	235	24
65	-12.604	22.058	20	170	310	15
66	22.009	-8.636	21	109	216	5
67	8.942	2.875	2	78	251	25
68	-19.812	0.922	6	477	634	12
69	-4.23	31.25	2	338	435	22
70	17.975	-0.409	12	166	308	11
71	-2.35	42.938	12	429	534	16
72	-16.516	68.085	5	203	355	10
73	-1.19	42.023	5	119	278	3
74	56.635	-44.019	8	450	620	10
75	57.483	35.504	15	100	236	17
76	-26.099	7.477	8	285	430	2
77	7.489	-57.239	7	106	249	21
78	-22.095	55.78	14	116	220	16
79	19.867	38.824	18	107	258	6
80	5.31	49.219	17	407	513	12
81	15.155	6.299	5	317	429	23
82	5.481	-31.5	6	132	267	23
83	7.959	-28.662	9	167	319	18
84	-75.812	4.01	24	179	290	18
85	-43.671	-61.646	13	360	477	14
86	-2.576	-62.14	5	173	269	2
87	-18.842	-36.884	4	198	332	11
88	20.844	21.167	22	103	262	24
89	3.137	-19.22	24	168	280	14
90	-20.361	18.878	25	296	469	3
91	-0.897	-54.938	9	296	419	21
92	-29.553	9.277	8	169	322	8
93	5.048	-35.046	8	61	181	19
94	27.759	48.712	25	245	408	7
95	12.079	-42.346	7	454	574	19
96	-51.27	41.144	24	295	434	23
97	-29.077	4.291	16	119	248	8
98	-18.555	-14.819	15	183	342	18
99	7.855	-49.451	7	434	553	7
100	-19.116	-32.086	17	82	175	1
101	17.651	-52.271	9	135	283	9
102	16.907	-62.964	14	311	454	5
103	18.988	6.219	20	217	333	23
104	-68.878	-64.539	6	410	542	18
105	-13.361	20.264	17	143	306	5
106	-44.44	63.721	23	233	347	17
107	-6.5	71.436	14	195	300	9
108	-51.978	25.409	19	143	241	19
109	-0.739	59.491	21	268	445	20
110	-64.679	83.038	6	154	257	1
111	-11.273	-35.944	1	255	406	18
112	-16.864	7.776	22	142	254	15
113	19.843	-49.805	7	311	452	10
114	-16.284	-2.936	14	137	238	8
115	8.356	67.041	7	281	381	14
116	30.878	24.316	25	289	419	15
117	93.524	-20.233	17	329	478	17
118	-9.332	-56.177	10	359	504	9
119	-34.442	-63.312	23	398	566	13
120	20.941	-5.646	22	448	562	18
121	-3.418	89.594	3	115	288	20
122	-18.738	45.227	14	261	387	8
123	2.435	-30.524	14	112	287	2
124	-28.864	56.616	2	329	439	7
125	76.88	-29.901	2	100	241	6
126	-90.466	10.278	21	376	506	12
127	-35.101	46.545	10	121	232	12
128	-48.395	43.854	10	343	468	25
129	-40.997	26.703	5	302	399	6
130	13.696	34.607	9	118	245	5
131	-71.472	11.45	15	93	257	20
132	-36.23	51.904	19	101	192	2
133	-39.465	4.907	7	282	453	25
134	-16.565	23.773	11	347	461	7
135	10.754	-28.552	2	376	554	6
136	-23.029	47.015	25	422	592	21
137	-8.807	21.216	14	93	272	19
138	-40.039	27.435	15	209	349	22
139	-37.445	-41.04	12	85	193	8
140	48.224	0.085	11	469	624	19
141	-0.323	68.237	17	126	229	6
142	-14.294	-33.423	4	435	591	24
143	-1.44	-34.814	24	390	481	15
144	-34.454	42.346	8	72	188	25
145	8.679	-66.18	20	278	399	6
146	-61.249	-51.367	12	80	189	21
147	-1.093	9.912	10	402	553	4
148	-16.565	66.547	12	120	254	10
149	8.435	52.838	9	111	280	16
150	-22.034	-36.896	16	133	262	12
151	15.765	17.322	23	348	513	13
152	9.003	-18.695	15	156	270	2
153	-4.584	3.491	10	437	561	3
154	8.875	40.662	21	156	304	10
155	26.093	-33.966	2	294	465	18
156	-32.501	39.526	16	344	477	18
157	-32.629	-82.581	15	427	580	11
158	-98.486	22.021	11	106	263	7
159	-59.052	4.163	11	283	413	18
160	7.428	-2.57	17	223	358	15
161	-59.601	12.469	3	355	512	5
162	-11.224	-31.83	9	225	389	20
163	-16.809	-35.04	1	201	327	9
164	21.863	18.14	13	147	313	22
165	45.038	-61.316	1	285	381	13
166	-48.816	25.568	2	245	399	24
167	-32.184	-16.736	22	238	341	4
168	12.439	-41.492	10	353	493	16
169	-21.082	-77.075	4	182	311	16
170	-17.822	-18.518	9	429	548	14
171	48.334	93.518	11	229	362	14
172	-18.677	49.005	3	195	334	25
173	12.14	30.042	19	180	288	23
174	3.113	-40.302	19	249	422	23
175	17.133	37.079	4	424	556	4
176	22.577	0.836	19	469	628	17
177	-30.426	52.942	15	168	312	12
178	33.765	-67.108	21	166	276	11
179	5.414	1.532	25	310	412	24
180	72.156	30.103	4	443	557	22
181	-24.109	-34.625	3	367	540	10
182	17.413	75.146	6	199	325	10
183	10.638	-60.052	6	114	209	10
184	-5.176	-48.999	21	77	178	5
185	-19.342	21.118	25	400	533	13
186	-46.802	-14.661	10	345	521	18
187	-16.779	43.439	25	359	525	25
188	14.093	-13.605	19	302	414	12
189	-21.063	26.019	19	177	318	18
190	39.813	-40.668	22	298	429	9
191	52.057	30.334	5	323	457	23
END_SECTION
VEHICLE_BATTERY_SECTION
0
END_SECTION
VEHICLE_CAPACITY_SECTION
185
END_SECTION
BATTERY_CONSUM_RATE_SECTION
1
END_SECTION
INVERSE_REFUELING_RATE_SECTION
0.38
END_SECTION
AVERAGE_VELOCITY_SECTION
1
END_SECTION
END_FILE
